\U0001F9DB\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman vampire: light skin tone
\U0001F9DB\U0001F3FB\U0000200D\U00002640	woman vampire: light skin tone
\U0001F9DB\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman vampire: medium-light skin tone
\U0001F9DB\U0001F3FC\U0000200D\U00002640	woman vampire: medium-light skin tone
\U0001F9DB\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman vampire: medium skin tone
\U0001F9DB\U0001F3FD\U0000200D\U00002640	woman vampire: medium skin tone
\U0001F9DB\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman vampire: medium-dark skin tone
\U0001F9DB\U0001F3FE\U0000200D\U00002640	woman vampire: medium-dark skin tone
\U0001F9DB\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman vampire: dark skin tone
\U0001F9DB\U0001F3FF\U0000200D\U00002640	woman vampire: dark skin tone
\U0001F9DB\U0000200D\U00002642\U0000FE0F	man vampire
\U0001F9DB\U0000200D\U00002642	man vampire
\U0001F9DB\U0001F3FB\U0000200D\U00002642\U0000FE0F	man vampire: light skin tone
\U0001F9DB\U0001F3FB\U0000200D\U00002642	man vampire: light skin tone
\U0001F9DB\U0001F3FC\U0000200D\U00002642\U0000FE0F	man vampire: medium-light skin tone
\U0001F9DB\U0001F3FC\U0000200D\U00002642	man vampire: medium-light skin tone
\U0001F9DB\U0001F3FD\U0000200D\U00002642\U0000FE0F	man vampire: medium skin tone
\U0001F9DB\U0001F3FD\U0000200D\U00002642	man vampire: medium skin tone
\U0001F9DB\U0001F3FE\U0000200D\U00002642\U0000FE0F	man vampire: medium-dark skin tone
\U0001F9DB\U0001F3FE\U0000200D\U00002642	man vampire: medium-dark skin tone
\U0001F9DB\U0001F3FF\U0000200D\U00002642\U0000FE0F	man vampire: dark skin tone
\U0001F9DB\U0001F3FF\U0000200D\U00002642	man vampire: dark skin tone
\U0001F9DC	merperson
\U0001F9DC\U0001F3FB	merperson: light skin tone
\U0001F9DC\U0001F3FC	merperson: medium-light skin tone
\U0001F9DC\U0001F3FD	merperson: medium skin tone
\U0001F9DC\U0001F3FE	merperson: medium-dark skin tone
\U0001F9DC\U0001F3FF	merperson: dark skin tone
\U0001F9DC\U0000200D\U00002640\U0000FE0F	mermaid
\U0001F9DC\U0000200D\U00002640	mermaid
\U0001F9DC\U0001F3FB\U0000200D\U00002640\U0000FE0F	mermaid: light skin tone
\U0001F9DC\U0001F3FB\U0000200D\U00002640	mermaid: light skin tone
\U0001F9DC\U0001F3FC\U0000200D\U00002640\U0000FE0F	mermaid: medium-light skin tone
\U0001F9DC\U0001F3FC\U0000200D\U00002640	mermaid: medium-light skin tone
\U0001F9DC\U0001F3FD\U0000200D\U00002640\U0000FE0F	mermaid: medium skin tone
\U0001F9DC\U0001F3FD\U0000200D\U00002640	mermaid: medium skin tone
\U0001F9DC\U0001F3FE\U0000200D\U00002640\U0000FE0F	mermaid: medium-dark skin tone
\U0001F9DC\U0001F3FE\U0000200D\U00002640	mermaid: medium-dark skin tone
\U0001F9DC\U0001F3FF\U0000200D\U00002640\U0000FE0F	mermaid: dark skin tone
\U0001F9DC\U0001F3FF\U0000200D\U00002640	mermaid: dark skin tone
\U0001F9DC\U0000200D\U00002642\U0000FE0F	merman
\U0001F9DC\U0000200D\U00002642	merman
\U0001F9DC\U0001F3FB\U0000200D\U00002642\U0000FE0F	merman: light skin tone
\U0001F9DC\U0001F3FB\U0000200D\U00002642	merman: light skin tone
\U0001F9DC\U0001F3FC\U0000200D\U00002642\U0000FE0F	merman: medium-light skin tone
\U0001F9DC\U0001F3FC\U0000200D\U00002642	merman: medium-light skin tone
\U0001F9DC\U0001F3FD\U0000200D\U00002642\U0000FE0F	merman: medium skin tone
\U0001F9DC\U0001F3FD\U0000200D\U00002642	merman: medium skin tone
\U0001F9DC\U0001F3FE\U0000200D\U00002642\U0000FE0F	merman: medium-dark skin tone
\U0001F9DC\U0001F3FE\U0000200D\U00002642	merman: medium-dark skin tone
\U0001F9DC\U0001F3FF\U0000200D\U00002642\U0000FE0F	merman: dark skin tone
\U0001F9DC\U0001F3FF\U0000200D\U00002642	merman: dark skin tone
\U0001F9DD	elf
\U0001F9DD\U0001F3FB	elf: light skin tone
\U0001F9DD\U0001F3FC	elf: medium-light skin tone
\U0001F9DD\U0001F3FD	elf: medium skin tone
\U0001F9DD\U0001F3FE	elf: medium-dark skin tone
\U0001F9DD\U0001F3FF	elf: dark skin tone
\U0001F9DD\U0000200D\U00002640\U0000FE0F	woman elf
\U0001F9DD\U0000200D\U00002640	woman elf
\U0001F9DD\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman elf: light skin tone
\U0001F9DD\U0001F3FB\U0000200D\U00002640	woman elf: light skin tone
\U0001F9DD\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman elf: medium-light skin tone
\U0001F9DD\U0001F3FC\U0000200D\U00002640	woman elf: medium-light skin tone
\U0001F9DD\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman elf: medium skin tone
\U0001F9DD\U0001F3FD\U0000200D\U00002640	woman elf: medium skin tone
\U0001F9DD\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman elf: medium-dark skin tone
\U0001F9DD\U0001F3FE\U0000200D\U00002640	woman elf: medium-dark skin tone
\U0001F9DD\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman elf: dark skin tone
\U0001F9DD\U0001F3FF\U0000200D\U00002640	woman elf: dark skin tone
\U0001F9DD\U0000200D\U00002642\U0000FE0F	man elf
\U0001F9DD\U0000200D\U00002642	man elf
\U0001F9DD\U0001F3FB\U0000200D\U00002642\U0000FE0F	man elf: light skin tone
\U0001F9DD\U0001F3FB\U0000200D\U00002642	man elf: light skin tone
\U0001F9DD\U0001F3FC\U0000200D\U00002642\U0000FE0F	man elf: medium-light skin tone
\U0001F9DD\U0001F3FC\U0000200D\U00002642	man elf: medium-light skin tone
\U0001F9DD\U0001F3FD\U0000200D\U00002642\U0000FE0F	man elf: medium skin tone
\U0001F9DD\U0001F3FD\U0000200D\U00002642	man elf: medium skin tone
\U0001F9DD\U0001F3FE\U0000200D\U00002642\U0000FE0F	man elf: medium-dark skin tone
\U0001F9DD\U0001F3FE\U0000200D\U00002642	man elf: medium-dark skin tone
\U0001F9DD\U0001F3FF\U0000200D\U00002642\U0000FE0F	man elf: dark skin tone
\U0001F9DD\U0001F3FF\U0000200D\U00002642	man elf: dark skin tone
\U0001F9DE	genie
\U0001F9DE\U0000200D\U00002640\U0000FE0F	woman genie
\U0001F9DE\U0000200D\U00002640	woman genie
\U0001F9DE\U0000200D\U00002642\U0000FE0F	man genie
\U0001F9DE\U0000200D\U00002642	man genie
\U0001F9DF	zombie
\U0001F9DF\U0000200D\U00002640\U0000FE0F	woman zombie
\U0001F9DF\U0000200D\U00002640	woman zombie
\U0001F9DF\U0000200D\U00002642\U0000FE0F	man zombie
\U0001F9DF\U0000200D\U00002642	man zombie
\U0001F64D	person frowning
\U0001F64D\U0001F3FB	person frowning: light skin tone
\U0001F64D\U0001F3FC	person frowning: medium-light skin tone
\U0001F64D\U0001F3FD	person frowning: medium skin tone
\U0001F64D\U0001F3FE	person frowning: medium-dark skin tone
\U0001F64D\U0001F3FF	person frowning: dark skin tone
\U0001F64D\U0000200D\U00002642\U0000FE0F	man frowning
\U0001F64D\U0000200D\U00002642	man frowning
\U0001F64D\U0001F3FB\U0000200D\U00002642\U0000FE0F	man frowning: light skin tone
\U0001F64D\U0001F3FB\U0000200D\U00002642	man frowning: light skin tone
\U0001F64D\U0001F3FC\U0000200D\U00002642\U0000FE0F	man frowning: medium-light skin tone
\U0001F64D\U0001F3FC\U0000200D\U00002642	man frowning: medium-light skin tone
\U0001F64D\U0001F3FD\U0000200D\U00002642\U0000FE0F	man frowning: medium skin tone
\U0001F64D\U0001F3FD\U0000200D\U00002642	man frowning: medium skin tone
\U0001F64D\U0001F3FE\U0000200D\U00002642\U0000FE0F	man frowning: medium-dark skin tone
\U0001F64D\U0001F3FE\U0000200D\U00002642	man frowning: medium-dark skin tone
\U0001F64D\U0001F3FF\U0000200D\U00002642\U0000FE0F	man frowning: dark skin tone
\U0001F64D\U0001F3FF\U0000200D\U00002642	man frowning: dark skin tone
\U0001F64D\U0000200D\U00002640\U0000FE0F	woman frowning
\U0001F64D\U0000200D\U00002640	woman frowning
\U0001F64D\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman frowning: light skin tone
\U0001F64D\U0001F3FB\U0000200D\U00002640	woman frowning: light skin tone
\U0001F64D\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman frowning: medium-light skin tone
\U0001F64D\U0001F3FC\U0000200D\U00002640	woman frowning: medium-light skin tone
\U0001F64D\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman frowning: medium skin tone
\U0001F64D\U0001F3FD\U0000200D\U00002640	woman frowning: medium skin tone
\U0001F64D\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman frowning: medium-dark skin tone
\U0001F64D\U0001F3FE\U0000200D\U00002640	woman frowning: medium-dark skin tone
\U0001F64D\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman frowning: dark skin tone
\U0001F64D\U0001F3FF\U0000200D\U00002640	woman frowning: dark skin tone
\U0001F64E	person pouting
\U0001F64E\U0001F3FB	person pouting: light skin tone
\U0001F64E\U0001F3FC	person pouting: medium-light skin tone
\U0001F64E\U0001F3FD	person pouting: medium skin tone
\U0001F64E\U0001F3FE	person pouting: medium-dark skin tone
\U0001F64E\U0001F3FF	person pouting: dark skin tone
\U0001F64E\U0000200D\U00002642\U0000FE0F	man pouting
\U0001F64E\U0000200D\U00002642	man pouting
\U0001F64E\U0001F3FB\U0000200D\U00002642\U0000FE0F	man pouting: light skin tone
\U0001F64E\U0001F3FB\U0000200D\U00002642	man pouting: light skin tone
\U0001F64E\U0001F3FC\U0000200D\U00002642\U0000FE0F	man pouting: medium-light skin tone
\U0001F64E\U0001F3FC\U0000200D\U00002642	man pouting: medium-light skin tone
\U0001F64E\U0001F3FD\U0000200D\U00002642\U0000FE0F	man pouting: medium skin tone
\U0001F64E\U0001F3FD\U0000200D\U00002642	man pouting: medium skin tone
\U0001F64E\U0001F3FE\U0000200D\U00002642\U0000FE0F	man pouting: medium-dark skin tone
\U0001F64E\U0001F3FE\U0000200D\U00002642	man pouting: medium-dark skin tone
\U0001F64E\U0001F3FF\U0000200D\U00002642\U0000FE0F	man pouting: dark skin tone
\U0001F64E\U0001F3FF\U0000200D\U00002642	man pouting: dark skin tone
\U0001F64E\U0000200D\U00002640\U0000FE0F	woman pouting
\U0001F64E\U0000200D\U00002640	woman pouting
\U0001F64E\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman pouting: light skin tone
\U0001F64E\U0001F3FB\U0000200D\U00002640	woman pouting: light skin tone
\U0001F64E\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman pouting: medium-light skin tone
\U0001F64E\U0001F3FC\U0000200D\U00002640	woman pouting: medium-light skin tone
\U0001F64E\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman pouting: medium skin tone
\U0001F64E\U0001F3FD\U0000200D\U00002640	woman pouting: medium skin tone
\U0001F64E\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman pouting: medium-dark skin tone
\U0001F64E\U0001F3FE\U0000200D\U00002640	woman pouting: medium-dark skin tone
\U0001F64E\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman pouting: dark skin tone
\U0001F64E\U0001F3FF\U0000200D\U00002640	woman pouting: dark skin tone
\U0001F645	person gesturing NO
\U0001F645\U0001F3FB	person gesturing NO: light skin tone
\U0001F645\U0001F3FC	person gesturing NO: medium-light skin tone
\U0001F645\U0001F3FD	person gesturing NO: medium skin tone
\U0001F645\U0001F3FE	person gesturing NO: medium-dark skin tone
\U0001F645\U0001F3FF	person gesturing NO: dark skin tone
\U0001F645\U0000200D\U00002642\U0000FE0F	man gesturing NO
\U0001F645\U0000200D\U00002642	man gesturing NO
\U0001F645\U0001F3FB\U0000200D\U00002642\U0000FE0F	man gesturing NO: light skin tone
\U0001F645\U0001F3FB\U0000200D\U00002642	man gesturing NO: light skin tone
\U0001F645\U0001F3FC\U0000200D\U00002642\U0000FE0F	man gesturing NO: medium-light skin tone
\U0001F645\U0001F3FC\U0000200D\U00002642	man gesturing NO: medium-light skin tone
\U0001F645\U0001F3FD\U0000200D\U00002642\U0000FE0F	man gesturing NO: medium skin tone
\U0001F645\U0001F3FD\U0000200D\U00002642	man gesturing NO: medium skin tone
\U0001F645\U0001F3FE\U0000200D\U00002642\U0000FE0F	man gesturing NO: medium-dark skin tone
\U0001F645\U0001F3FE\U0000200D\U00002642	man gesturing NO: medium-dark skin tone
\U0001F645\U0001F3FF\U0000200D\U00002642\U0000FE0F	man gesturing NO: dark skin tone
\U0001F645\U0001F3FF\U0000200D\U00002642	man gesturing NO: dark skin tone
\U0001F645\U0000200D\U00002640\U0000FE0F	woman gesturing NO
\U0001F645\U0000200D\U00002640	woman gesturing NO
\U0001F645\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman gesturing NO: light skin tone
\U0001F645\U0001F3FB\U0000200D\U00002640	woman gesturing NO: light skin tone
\U0001F645\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman gesturing NO: medium-light skin tone
\U0001F645\U0001F3FC\U0000200D\U00002640	woman gesturing NO: medium-light skin tone
\U0001F645\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman gesturing NO: medium skin tone
\U0001F645\U0001F3FD\U0000200D\U00002640	woman gesturing NO: medium skin tone
\U0001F645\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman gesturing NO: medium-dark skin tone
\U0001F645\U0001F3FE\U0000200D\U00002640	woman gesturing NO: medium-dark skin tone
\U0001F645\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman gesturing NO: dark skin tone
\U0001F645\U0001F3FF\U0000200D\U00002640	woman gesturing NO: dark skin tone
\U0001F646	person gesturing OK
\U0001F646\U0001F3FB	person gesturing OK: light skin tone
\U0001F646\U0001F3FC	person gesturing OK: medium-light skin tone
\U0001F646\U0001F3FD	person gesturing OK: medium skin tone
\U0001F646\U0001F3FE	person gesturing OK: medium-dark skin tone
\U0001F646\U0001F3FF	person gesturing OK: dark skin tone
\U0001F646\U0000200D\U00002642\U0000FE0F	man gesturing OK
\U0001F646\U0000200D\U00002642	man gesturing OK
\U0001F646\U0001F3FB\U0000200D\U00002642\U0000FE0F	man gesturing OK: light skin tone
\U0001F646\U0001F3FB\U0000200D\U00002642	man gesturing OK: light skin tone
\U0001F646\U0001F3FC\U0000200D\U00002642\U0000FE0F	man gesturing OK: medium-light skin tone
\U0001F646\U0001F3FC\U0000200D\U00002642	man gesturing OK: medium-light skin tone
\U0001F646\U0001F3FD\U0000200D\U00002642\U0000FE0F	man gesturing OK: medium skin tone
\U0001F646\U0001F3FD\U0000200D\U00002642	man gesturing OK: medium skin tone
\U0001F646\U0001F3FE\U0000200D\U00002642\U0000FE0F	man gesturing OK: medium-dark skin tone
\U0001F646\U0001F3FE\U0000200D\U00002642	man gesturing OK: medium-dark skin tone
\U0001F646\U0001F3FF\U0000200D\U00002642\U0000FE0F	man gesturing OK: dark skin tone
\U0001F646\U0001F3FF\U0000200D\U00002642	man gesturing OK: dark skin tone
\U0001F646\U0000200D\U00002640\U0000FE0F	woman gesturing OK
\U0001F646\U0000200D\U00002640	woman gesturing OK
\U0001F646\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman gesturing OK: light skin tone
\U0001F646\U0001F3FB\U0000200D\U00002640	woman gesturing OK: light skin tone
\U0001F646\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman gesturing OK: medium-light skin tone
\U0001F646\U0001F3FC\U0000200D\U00002640	woman gesturing OK: medium-light skin tone
\U0001F646\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman gesturing OK: medium skin tone
\U0001F646\U0001F3FD\U0000200D\U00002640	woman gesturing OK: medium skin tone
\U0001F646\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman gesturing OK: medium-dark skin tone
\U0001F646\U0001F3FE\U0000200D\U00002640	woman gesturing OK: medium-dark skin tone
\U0001F646\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman gesturing OK: dark skin tone
\U0001F646\U0001F3FF\U0000200D\U00002640	woman gesturing OK: dark skin tone
\U0001F481	person tipping hand
\U0001F481\U0001F3FB	person tipping hand: light skin tone
\U0001F481\U0001F3FC	person tipping hand: medium-light skin tone
\U0001F481\U0001F3FD	person tipping hand: medium skin tone
\U0001F481\U0001F3FE	person tipping hand: medium-dark skin tone
\U0001F481\U0001F3FF	person tipping hand: dark skin tone
\U0001F481\U0000200D\U00002642\U0000FE0F	man tipping hand
\U0001F481\U0000200D\U00002642	man tipping hand
\U0001F481\U0001F3FB\U0000200D\U00002642\U0000FE0F	man tipping hand: light skin tone
\U0001F481\U0001F3FB\U0000200D\U00002642	man tipping hand: light skin tone
\U0001F481\U0001F3FC\U0000200D\U00002642\U0000FE0F	man tipping hand: medium-light skin tone
\U0001F481\U0001F3FC\U0000200D\U00002642	man tipping hand: medium-light skin tone
\U0001F481\U0001F3FD\U0000200D\U00002642\U0000FE0F	man tipping hand: medium skin tone
\U0001F481\U0001F3FD\U0000200D\U00002642	man tipping hand: medium skin tone
\U0001F481\U0001F3FE\U0000200D\U00002642\U0000FE0F	man tipping hand: medium-dark skin tone
\U0001F481\U0001F3FE\U0000200D\U00002642	man tipping hand: medium-dark skin tone
\U0001F481\U0001F3FF\U0000200D\U00002642\U0000FE0F	man tipping hand: dark skin tone
\U0001F481\U0001F3FF\U0000200D\U00002642	man tipping hand: dark skin tone
\U0001F481\U0000200D\U00002640\U0000FE0F	woman tipping hand
\U0001F481\U0000200D\U00002640	woman tipping hand
\U0001F481\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman tipping hand: light skin tone
\U0001F481\U0001F3FB\U0000200D\U00002640	woman tipping hand: light skin tone
\U0001F481\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman tipping hand: medium-light skin tone
\U0001F481\U0001F3FC\U0000200D\U00002640	woman tipping hand: medium-light skin tone
\U0001F481\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman tipping hand: medium skin tone
\U0001F481\U0001F3FD\U0000200D\U00002640	woman tipping hand: medium skin tone
\U0001F481\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman tipping hand: medium-dark skin tone
\U0001F481\U0001F3FE\U0000200D\U00002640	woman tipping hand: medium-dark skin tone
\U0001F481\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman tipping hand: dark skin tone
\U0001F481\U0001F3FF\U0000200D\U00002640	woman tipping hand: dark skin tone
\U0001F64B	person raising hand
\U0001F64B\U0001F3FB	person raising hand: light skin tone
\U0001F64B\U0001F3FC	person raising hand: medium-light skin tone
\U0001F64B\U0001F3FD	person raising hand: medium skin tone
\U0001F64B\U0001F3FE	person raising hand: medium-dark skin tone
\U0001F64B\U0001F3FF	person raising hand: dark skin tone
\U0001F64B\U0000200D\U00002642\U0000FE0F	man raising hand
\U0001F64B\U0000200D\U00002642	man raising hand
\U0001F64B\U0001F3FB\U0000200D\U00002642\U0000FE0F	man raising hand: light skin tone
\U0001F64B\U0001F3FB\U0000200D\U00002642	man raising hand: light skin tone
\U0001F64B\U0001F3FC\U0000200D\U00002642\U0000FE0F	man raising hand: medium-light skin tone
\U0001F64B\U0001F3FC\U0000200D\U00002642	man raising hand: medium-light skin tone
\U0001F64B\U0001F3FD\U0000200D\U00002642\U0000FE0F	man raising hand: medium skin tone
\U0001F64B\U0001F3FD\U0000200D\U00002642	man raising hand: medium skin tone
\U0001F64B\U0001F3FE\U0000200D\U00002642\U0000FE0F	man raising hand: medium-dark skin tone
\U0001F64B\U0001F3FE\U0000200D\U00002642	man raising hand: medium-dark skin tone
\U0001F64B\U0001F3FF\U0000200D\U00002642\U0000FE0F	man raising hand: dark skin tone
\U0001F64B\U0001F3FF\U0000200D\U00002642	man raising hand: dark skin tone
\U0001F64B\U0000200D\U00002640\U0000FE0F	woman raising hand
\U0001F64B\U0000200D\U00002640	woman raising hand
\U0001F64B\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman raising hand: light skin tone
\U0001F64B\U0001F3FB\U0000200D\U00002640	woman raising hand: light skin tone
\U0001F64B\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman raising hand: medium-light skin tone
\U0001F64B\U0001F3FC\U0000200D\U00002640	woman raising hand: medium-light skin tone
\U0001F64B\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman raising hand: medium skin tone
\U0001F64B\U0001F3FD\U0000200D\U00002640	woman raising hand: medium skin tone
\U0001F64B\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman raising hand: medium-dark skin tone
\U0001F64B\U0001F3FE\U0000200D\U00002640	woman raising hand: medium-dark skin tone
\U0001F64B\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman raising hand: dark skin tone
\U0001F64B\U0001F3FF\U0000200D\U00002640	woman raising hand: dark skin tone
\U0001F647	person bowing
\U0001F647\U0001F3FB	person bowing: light skin tone
\U0001F647\U0001F3FC	person bowing: medium-light skin tone
\U0001F647\U0001F3FD	person bowing: medium skin tone
\U0001F647\U0001F3FE	person bowing: medium-dark skin tone
\U0001F647\U0001F3FF	person bowing: dark skin tone
\U0001F647\U0000200D\U00002642\U0000FE0F	man bowing
\U0001F647\U0000200D\U00002642	man bowing
\U0001F647\U0001F3FB\U0000200D\U00002642\U0000FE0F	man bowing: light skin tone
\U0001F647\U0001F3FB\U0000200D\U00002642	man bowing: light skin tone
\U0001F647\U0001F3FC\U0000200D\U00002642\U0000FE0F	man bowing: medium-light skin tone
\U0001F647\U0001F3FC\U0000200D\U00002642	man bowing: medium-light skin tone
\U0001F647\U0001F3FD\U0000200D\U00002642\U0000FE0F	man bowing: medium skin tone
\U0001F647\U0001F3FD\U0000200D\U00002642	man bowing: medium skin tone
\U0001F647\U0001F3FE\U0000200D\U00002642\U0000FE0F	man bowing: medium-dark skin tone
\U0001F647\U0001F3FE\U0000200D\U00002642	man bowing: medium-dark skin tone
\U0001F647\U0001F3FF\U0000200D\U00002642\U0000FE0F	man bowing: dark skin tone
\U0001F647\U0001F3FF\U0000200D\U00002642	man bowing: dark skin tone
\U0001F647\U0000200D\U00002640\U0000FE0F	woman bowing
\U0001F647\U0000200D\U00002640	woman bowing
\U0001F647\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman bowing: light skin tone
\U0001F647\U0001F3FB\U0000200D\U00002640	woman bowing: light skin tone
\U0001F647\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman bowing: medium-light skin tone
\U0001F647\U0001F3FC\U0000200D\U00002640	woman bowing: medium-light skin tone
\U0001F647\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman bowing: medium skin tone
\U0001F647\U0001F3FD\U0000200D\U00002640	woman bowing: medium skin tone
\U0001F647\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman bowing: medium-dark skin tone
\U0001F647\U0001F3FE\U0000200D\U00002640	woman bowing: medium-dark skin tone
\U0001F647\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman bowing: dark skin tone
\U0001F647\U0001F3FF\U0000200D\U00002640	woman bowing: dark skin tone
\U0001F926	person facepalming
\U0001F926\U0001F3FB	person facepalming: light skin tone
\U0001F926\U0001F3FC	person facepalming: medium-light skin tone
\U0001F926\U0001F3FD	person facepalming: medium skin tone
\U0001F926\U0001F3FE	person facepalming: medium-dark skin tone
\U0001F926\U0001F3FF	person facepalming: dark skin tone
\U0001F926\U0000200D\U00002642\U0000FE0F	man facepalming
\U0001F926\U0000200D\U00002642	man facepalming
\U0001F926\U0001F3FB\U0000200D\U00002642\U0000FE0F	man facepalming: light skin tone
\U0001F926\U0001F3FB\U0000200D\U00002642	man facepalming: light skin tone
\U0001F926\U0001F3FC\U0000200D\U00002642\U0000FE0F	man facepalming: medium-light skin tone
\U0001F926\U0001F3FC\U0000200D\U00002642	man facepalming: medium-light skin tone
\U0001F926\U0001F3FD\U0000200D\U00002642\U0000FE0F	man facepalming: medium skin tone
\U0001F926\U0001F3FD\U0000200D\U00002642	man facepalming: medium skin tone
\U0001F926\U0001F3FE\U0000200D\U00002642\U0000FE0F	man facepalming: medium-dark skin tone
\U0001F926\U0001F3FE\U0000200D\U00002642	man facepalming: medium-dark skin tone
\U0001F926\U0001F3FF\U0000200D\U00002642\U0000FE0F	man facepalming: dark skin tone
\U0001F926\U0001F3FF\U0000200D\U00002642	man facepalming: dark skin tone
\U0001F926\U0000200D\U00002640\U0000FE0F	woman facepalming
\U0001F926\U0000200D\U00002640	woman facepalming
\U0001F926\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman facepalming: light skin tone
\U0001F926\U0001F3FB\U0000200D\U00002640	woman facepalming: light skin tone
\U0001F926\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman facepalming: medium-light skin tone
\U0001F926\U0001F3FC\U0000200D\U00002640	woman facepalming: medium-light skin tone
\U0001F926\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman facepalming: medium skin tone
\U0001F926\U0001F3FD\U0000200D\U00002640	woman facepalming: medium skin tone
\U0001F926\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman facepalming: medium-dark skin tone
\U0001F926\U0001F3FE\U0000200D\U00002640	woman facepalming: medium-dark skin tone
\U0001F926\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman facepalming: dark skin tone
\U0001F926\U0001F3FF\U0000200D\U00002640	woman facepalming: dark skin tone
\U0001F937	person shrugging
\U0001F937\U0001F3FB	person shrugging: light skin tone
\U0001F937\U0001F3FC	person shrugging: medium-light skin tone
\U0001F937\U0001F3FD	person shrugging: medium skin tone
\U0001F937\U0001F3FE	person shrugging: medium-dark skin tone
\U0001F937\U0001F3FF	person shrugging: dark skin tone
\U0001F937\U0000200D\U00002642\U0000FE0F	man shrugging
\U0001F937\U0000200D\U00002642	man shrugging
\U0001F937\U0001F3FB\U0000200D\U00002642\U0000FE0F	man shrugging: light skin tone
\U0001F937\U0001F3FB\U0000200D\U00002642	man shrugging: light skin tone
\U0001F937\U0001F3FC\U0000200D\U00002642\U0000FE0F	man shrugging: medium-light skin tone
\U0001F937\U0001F3FC\U0000200D\U00002642	man shrugging: medium-light skin tone
\U0001F937\U0001F3FD\U0000200D\U00002642\U0000FE0F	man shrugging: medium skin tone
\U0001F937\U0001F3FD\U0000200D\U00002642	man shrugging: medium skin tone
\U0001F937\U0001F3FE\U0000200D\U00002642\U0000FE0F	man shrugging: medium-dark skin tone
\U0001F937\U0001F3FE\U0000200D\U00002642	man shrugging: medium-dark skin tone
\U0001F937\U0001F3FF\U0000200D\U00002642\U0000FE0F	man shrugging: dark skin tone
\U0001F937\U0001F3FF\U0000200D\U00002642	man shrugging: dark skin tone
\U0001F937\U0000200D\U00002640\U0000FE0F	woman shrugging
\U0001F937\U0000200D\U00002640	woman shrugging
\U0001F937\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman shrugging: light skin tone
\U0001F937\U0001F3FB\U0000200D\U00002640	woman shrugging: light skin tone
\U0001F937\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman shrugging: medium-light skin tone
\U0001F937\U0001F3FC\U0000200D\U00002640	woman shrugging: medium-light skin tone
\U0001F937\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman shrugging: medium skin tone
\U0001F937\U0001F3FD\U0000200D\U00002640	woman shrugging: medium skin tone
\U0001F937\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman shrugging: medium-dark skin tone
\U0001F937\U0001F3FE\U0000200D\U00002640	woman shrugging: medium-dark skin tone
